SubmissionDate,meta-instanceID,cassava_image_class,cassava_plant_age,cassava_variety,district,subcounty_luweero,subcounty_naka,subcounty_bugiri,subcounty_kamuli,subcounty_nebbi,subcounty_koboko,subcounty_pakwach,cassava_image_1,cassava_image_2,cassava_image_3,cassava_image_4,cassava_image_5,cassava_image_6,cassava_image_7,cassava_image_8,cassava_image_9,cassava_image_10,cassava_comment,cassava_image_gps-Latitude,cassava_image_gps-Longitude,cassava_image_gps-Altitude,cassava_image_gps-Accuracy,phone_ID,start_time,end_time,submission_time,KEY,SubmitterID,SubmitterName,AttachmentsPresent,AttachmentsExpected,Subcounty,days
2021-03-28 11:45:36.160000+00:00,uuid:83651ce3-7dda-4523-af2f-c8ae5f79da47,cmd,10,ochola,pakwach,,,,,,,Wadelai,1616921297467.jpg,1616921378762.jpg,1616921390410.jpg,1616921400841.jpg,1616921427264.jpg,1616921468848.jpg,1616921496448.jpg,1616921517281.jpg,1616921532742.jpg,1616921606378.jpg,,2.7028067,31.3762967,641.1,3.9,collect:IklMfYh8bTivpeV8,2021-03-28 11:47:29.375000+03:00,2021-03-28 11:53:42.623000+03:00,2021-03-28,a917584e49b3b5bed451b38b4a91528fc32a9b1f,10,User_chodrine,10,10,Wadelai,2021-03-28
2021-03-28 11:45:09.898000+00:00,uuid:6452bc76-c2b5-4d51-a86d-5bb97ad789bb,cmd,10,ochola,pakwach,,,,,,,Wadelai,1616920999412.jpg,1616921019519.jpg,1616921093800.jpg,1616921103357.jpg,1616921126973.jpg,1616921139762.jpg,1616921151341.jpg,1616921172981.jpg,1616921188495.jpg,1616921224071.jpg,,2.7029267,31.3762267,650.6,3.9,collect:IklMfYh8bTivpeV8,2021-03-28 11:42:24.264000+03:00,2021-03-28 11:47:23.254000+03:00,2021-03-28,20ed93aa33c68b1f2a3bbc2e70ef7a8ff9df8e16,10,User_chodrine,10,10,Wadelai,2021-03-28
2021-03-28 11:44:40.877000+00:00,uuid:17fccd34-1187-4c2e-8d57-0cf25d4e6ba2,cmd,10,ochola,pakwach,,,,,,,Wadelai,1616920664030.jpg,1616920680981.jpg,1616920707906.jpg,1616920731375.jpg,1616920746487.jpg,1616920761212.jpg,1616920822780.jpg,1616920878956.jpg,1616920898921.jpg,1616920928960.jpg,,2.702965,31.3761283,645.6,3.9,collect:IklMfYh8bTivpeV8,2021-03-28 11:35:51.347000+03:00,2021-03-28 11:42:20.555000+03:00,2021-03-28,3c04ffbcbbbf9911758fd1614d25bc9987058c32,10,User_chodrine,10,10,Wadelai,2021-03-28
2021-03-28 11:44:14.991000+00:00,uuid:91a7a7b6-b133-4196-afa9-53a0bd3dbacd,healthy,9,ochola,nebbi,,,,,Kucwiny,,,1616912054253.jpg,1616912070919.jpg,1616912094964.jpg,1616912105771.jpg,1616912120210.jpg,1616912147423.jpg,1616912173082.jpg,1616912185034.jpg,1616912200522.jpg,1616912214336.jpg,Alala,2.5223133,31.164935,937.1,3.9,collect:IklMfYh8bTivpeV8,2021-03-28 09:13:53.343000+03:00,2021-03-28 09:22:26.988000+03:00,2021-03-28,f2d25035b78ffe41733082608f814b720a7a2168,10,User_chodrine,10,10,Kucwiny,2021-03-28
2021-03-28 11:43:52.877000+00:00,uuid:97715f5e-df47-4da9-a820-1d3e49a2af54,cmd,9,ochola,nebbi,,,,,Kucwiny,,,1616911836811.jpg,1616911851982.jpg,1616911865022.jpg,1616911887583.jpg,1616911913281.jpg,1616911927550.jpg,1616911945126.jpg,1616911958763.jpg,1616911970463.jpg,1616911999278.jpg,Alala,2.5223,31.1649517,937.9,3.9,collect:IklMfYh8bTivpeV8,2021-03-28 09:10:10.996000+03:00,2021-03-28 09:13:31.156000+03:00,2021-03-28,6fdd19e61be599731802d648a7a8ee5a0bd70c56,10,User_chodrine,10,10,Kucwiny,2021-03-28
2021-03-28 11:43:41.682000+00:00,uuid:9f9dd6e2-faf8-4743-9365-c46c41699a60,cmd,9,ochola,nebbi,,,,,Kucwiny,,,1616911613179.jpg,1616911622705.jpg,1616911634297.jpg,1616911646363.jpg,1616911658089.jpg,1616911667692.jpg,1616911681652.jpg,1616911697791.jpg,1616911753617.jpg,1616911791903.jpg,Alala,2.5223233,31.165015,935.5,3.9,collect:IklMfYh8bTivpeV8,2021-03-28 09:06:23.734000+03:00,2021-03-28 09:10:07.380000+03:00,2021-03-28,d8fa78b8e3d0d1ec063087e35d9de8558b7cf128,10,User_chodrine,10,10,Kucwiny,2021-03-28
2021-03-28 11:43:28.968000+00:00,uuid:fc0f9c37-c605-4eed-9581-d61e024a777d,cmd,9,ochola,nebbi,,,,,Kucwiny,,,1616911433398.jpg,1616911443771.jpg,1616911455948.jpg,1616911465918.jpg,1616911477606.jpg,1616911487110.jpg,1616911520698.jpg,1616911534430.jpg,1616911545030.jpg,1616911561750.jpg,Alala,2.52232,31.1649683,937.6,3.9,collect:IklMfYh8bTivpeV8,2021-03-28 09:03:26.245000+03:00,2021-03-28 09:06:16.387000+03:00,2021-03-28,159d9c2e192ba2fb4bf9f5af3073f5364bd044ad,10,User_chodrine,10,10,Kucwiny,2021-03-28
2021-03-28 11:43:17.208000+00:00,uuid:c843a582-35bb-4fe2-ae44-278049c5e5e5,cmd,9,ochola,nebbi,,,,,Kucwiny,,,1616911257407.jpg,1616911271698.jpg,1616911281185.jpg,1616911294616.jpg,1616911307529.jpg,1616911323937.jpg,1616911341059.jpg,1616911355754.jpg,1616911373884.jpg,1616911383877.jpg,Alala,2.5223867,31.1649267,937.2,3.9,collect:IklMfYh8bTivpeV8,2021-03-28 09:00:29.122000+03:00,2021-03-28 09:03:22.395000+03:00,2021-03-28,356dc772cfb923d32b05cfc67c9a33ccd7975a5c,10,User_chodrine,10,10,Kucwiny,2021-03-28
2021-03-28 11:43:04.066000+00:00,uuid:9fcbd43d-8125-4dd5-bff2-68fbd395d16e,cmd,9,ochola,nebbi,,,,,Kucwiny,,,1616911086781.jpg,1616911097560.jpg,1616911113340.jpg,1616911130995.jpg,1616911143197.jpg,1616911153567.jpg,1616911164522.jpg,1616911179263.jpg,1616911199121.jpg,1616911210957.jpg,Alala,2.522445,31.1649217,937.9,3.9,collect:IklMfYh8bTivpeV8,2021-03-28 08:56:43.809000+03:00,2021-03-28 09:00:25.509000+03:00,2021-03-28,9745389c546d5f01ae524c48bd61d135364a32f4,10,User_chodrine,10,10,Kucwiny,2021-03-28
2021-03-28 11:42:51.736000+00:00,uuid:88e9c068-1680-43b1-8733-c9758cef9363,healthy,8,ochola,pakwach,,,,,,,Alwi,1616854931072.jpg,1616854948889.jpg,1616854957577.jpg,1616854968729.jpg,1616855002506.jpg,1616855024795.jpg,1616855041096.jpg,1616855055945.jpg,1616855070066.jpg,1616855102175.jpg,,2.4509333,31.3960967,732.6,3.9,collect:IklMfYh8bTivpeV8,2021-03-27 17:21:15.028000+03:00,2021-03-27 17:25:20.001000+03:00,2021-03-27,30b550bfd680d59e85aacd63fa637171fde78d47,10,User_chodrine,10,10,Alwi,2021-03-27
2021-03-28 11:42:39.498000+00:00,uuid:8b586d62-d18e-473b-bf9e-08c284b793d1,healthy,8,ochola,pakwach,,,,,,,Alwi,1616854710425.jpg,1616854718511.jpg,1616854735232.jpg,1616854747006.jpg,1616854757259.jpg,1616854772685.jpg,1616854782581.jpg,1616854812194.jpg,1616854832605.jpg,1616854852451.jpg,,2.4509483,31.3961833,732.4,3.9,collect:IklMfYh8bTivpeV8,2021-03-27 17:18:05.578000+03:00,2021-03-27 17:21:03.520000+03:00,2021-03-27,984686e785597a3a7b8422ca25371adfcc570f89,10,User_chodrine,10,10,Alwi,2021-03-27
2021-03-28 11:42:27.804000+00:00,uuid:126588ef-bd10-4218-9609-7bb750a7f8c8,healthy,8,ochola,pakwach,,,,,,,Alwi,1616854499626.jpg,1616854515826.jpg,1616854526816.jpg,,1616854551289.jpg,1616854590537.jpg,1616854624697.jpg,1616854648614.jpg,1616854660060.jpg,1616854670216.jpg,,2.450965,31.39618,731.9,3.9,collect:IklMfYh8bTivpeV8,2021-03-27 17:14:35.631000+03:00,2021-03-27 17:18:01.796000+03:00,2021-03-27,782332f40fda0bfb5ad496e04ee8dc007a59546e,10,User_chodrine,9,9,Alwi,2021-03-27
2021-03-28 11:42:16.986000+00:00,uuid:16ec32d7-88f3-47c9-b2a6-235b271584fb,healthy,8,ochola,pakwach,,,,,,,Alwi,1616854339833.jpg,1616854351946.jpg,1616854362733.jpg,1616854374589.jpg,1616854386135.jpg,1616854395757.jpg,1616854413014.jpg,1616854421562.jpg,1616854443793.jpg,1616854460380.jpg,,2.4509,31.396205,728.6,3.9,collect:IklMfYh8bTivpeV8,2021-03-27 17:11:10.725000+03:00,2021-03-27 17:14:32.302000+03:00,2021-03-27,7ef2fee1105eaaa06179cbd66a9b922636ffbd40,10,User_chodrine,10,10,Alwi,2021-03-27
2021-03-28 11:42:02.849000+00:00,uuid:3b053972-5c74-4040-bc67-9a4d19e5d0b5,healthy,5,ochola,pakwach,,,,,,,Alwi,1616851260917.jpg,1616851275794.jpg,1616851291479.jpg,1616851342963.jpg,1616851372866.jpg,1616851404897.jpg,1616851421467.jpg,1616851498531.jpg,1616851632145.jpg,1616851643303.jpg,,2.4954667,31.3921283,711.3,3.9,collect:IklMfYh8bTivpeV8,2021-03-27 16:20:15.079000+03:00,2021-03-27 16:27:58.058000+03:00,2021-03-27,e5ad471739d5a930165b321481407284d2f925b4,10,User_chodrine,10,10,Alwi,2021-03-27
2021-03-28 11:41:48.877000+00:00,uuid:f08cd00e-f119-4923-a21a-f86cf92ebddd,cmd,5,ochola,pakwach,,,,,,,Alwi,1616850997403.jpg,1616851011312.jpg,1616851022650.jpg,1616851038267.jpg,1616851063269.jpg,1616851081081.jpg,1616851095701.jpg,1616851110124.jpg,1616851144652.jpg,1616851196432.jpg,,2.4953883,31.3920483,713.8,3.9,collect:IklMfYh8bTivpeV8,2021-03-27 16:16:01.170000+03:00,2021-03-27 16:28:08.892000+03:00,2021-03-27,13e966d1dde8d69f0c7da345c690a68ba8f8770f,10,User_chodrine,10,10,Alwi,2021-03-27
2021-03-28 11:41:33.297000+00:00,uuid:d1d380cf-d506-493a-846d-998925814dc9,cmd,5,ochola,pakwach,,,,,,,Alwi,1616850726906.jpg,1616850751253.jpg,1616850781434.jpg,1616850794355.jpg,1616850816163.jpg,1616850858108.jpg,1616850873759.jpg,1616850889115.jpg,1616850930432.jpg,1616850944233.jpg,,2.4954433,31.3920567,713.1,3.9,collect:IklMfYh8bTivpeV8,2021-03-27 16:10:38.149000+03:00,2021-03-27 16:28:18.723000+03:00,2021-03-27,c62c12e53e5908f2c4f9039793d2495e8a2f3ce4,10,User_chodrine,10,10,Alwi,2021-03-27
2021-03-28 11:40:25.116000+00:00,uuid:441f2cb8-4beb-4469-9156-37c28d78f870,healthy,7,nyapamitu,pakwach,,,,,,,Wadelai,1616925877616.jpg,1616925890642.jpg,1616925915658.jpg,1616925937026.jpg,1616925946469.jpg,1616925955947.jpg,1616925963488.jpg,1616925973066.jpg,1616925981964.jpg,1616926016138.jpg,,2.7645617,31.3468983,667.9011348195911,4.1,collect:8SDglH9S292lwrna,2021-03-28 13:04:10.904000+03:00,2021-03-28 13:07:45.900000+03:00,2021-03-28,0f589081e18978d56e2a22ec7e7abe85031f7ad0,14,User_Jeremy,10,10,Wadelai,2021-03-28
2021-03-28 11:40:17.749000+00:00,uuid:b6ebc824-2c5e-4d20-9f9b-6e29ca0205d8,cmd,7,nyapamitu,pakwach,,,,,,,Wadelai,1616925627088.jpg,1616925654047.jpg,1616925683052.jpg,1616925697778.jpg,1616925731155.jpg,1616925739780.jpg,1616925751519.jpg,1616925760595.jpg,1616925780529.jpg,1616925827633.jpg,,2.7645418,31.3469701,658.6822737194773,4.2,collect:8SDglH9S292lwrna,2021-03-28 12:59:29.281000+03:00,2021-03-28 13:04:07.159000+03:00,2021-03-28,eb03082c2331fa1725076b2159582a3dd9714555,14,User_Jeremy,10,10,Wadelai,2021-03-28
2021-03-28 11:40:09.549000+00:00,uuid:f0aacc40-a2e7-41b1-961c-bcc28de33bac,cmd,7,nyapamitu,pakwach,,,,,,,Wadelai,1616925341938.jpg,1616925352781.jpg,1616925362710.jpg,1616925383251.jpg,1616925392869.jpg,1616925402301.jpg,1616925444106.jpg,1616925456184.jpg,1616925469644.jpg,1616925547090.jpg,,2.7646116,31.346925,656.2987783278389,3.9,collect:8SDglH9S292lwrna,2021-03-28 12:54:56.613000+03:00,2021-03-28 12:59:20.922000+03:00,2021-03-28,f840e2b4b972943c8140e583fceb4de3ea2ccd43,14,User_Jeremy,10,10,Wadelai,2021-03-28
2021-03-28 11:40:01.371000+00:00,uuid:0b6e5118-6535-48a4-8a7f-6228b30ae0a6,cmd,7,nyapamitu,pakwach,,,,,,,Wadelai,1616925122654.jpg,1616925136312.jpg,1616925150891.jpg,1616925161646.jpg,1616925180913.jpg,1616925201388.jpg,1616925227465.jpg,1616925244419.jpg,1616925254595.jpg,1616925273954.jpg,,2.7645548,31.3470467,647.5692692066098,3.9,collect:8SDglH9S292lwrna,2021-03-28 12:51:40.911000+03:00,2021-03-28 12:54:45.886000+03:00,2021-03-28,76193667d4cb4e0647866e6dce42772cdabc89ea,14,User_Jeremy,10,10,Wadelai,2021-03-28
2021-03-28 11:39:52.967000+00:00,uuid:e4f443c1-bc7c-44fc-a0a3-336d12fbece9,cmd,7,nyapamitu,pakwach,,,,,,,Wadelai,1616924926064.jpg,1616924940189.jpg,1616924950776.jpg,1616924969601.jpg,1616924991677.jpg,1616925001897.jpg,1616925017109.jpg,1616925034272.jpg,1616925050397.jpg,1616925065876.jpg,,2.7644984,31.3469751,656.4482480395313,4.25,collect:8SDglH9S292lwrna,2021-03-28 12:47:52.200000+03:00,2021-03-28 12:51:35.388000+03:00,2021-03-28,711b28d3824dec2e3c8966195a75b21319b63200,14,User_Jeremy,10,10,Wadelai,2021-03-28
2021-03-28 11:39:44.776000+00:00,uuid:6babdbca-6b0b-4114-b090-c2717e8799d7,cmd,10,ochola,pakwach,,,,,,,Wadelai,1616921823307.jpg,1616921844424.jpg,1616921920323.jpg,1616921936620.jpg,1616921956640.jpg,1616921971473.jpg,1616921994533.jpg,1616922035364.jpg,1616922060710.jpg,1616922074360.jpg,,2.70281,31.376253,627.1275366574001,3.95,collect:8SDglH9S292lwrna,2021-03-28 11:56:32.749000+03:00,2021-03-28 12:01:26.732000+03:00,2021-03-28,d9c0f7125049225b404dffad05c4996f36b7bb1c,14,User_Jeremy,10,10,Wadelai,2021-03-28
2021-03-28 11:39:36.572000+00:00,uuid:903f55db-cbf4-45e2-88ab-b04886f7fd9d,cmd,10,ochola,pakwach,,,,,,,Wadelai,1616921463551.jpg,1616921502203.jpg,1616921512043.jpg,1616921587725.jpg,1616921607302.jpg,1616921616321.jpg,1616921634696.jpg,1616921660421.jpg,1616921719994.jpg,1616921734901.jpg,,2.7028198,31.3761763,639.9379695050907,4.65,collect:8SDglH9S292lwrna,2021-03-28 11:49:44.708000+03:00,2021-03-28 11:56:08.503000+03:00,2021-03-28,b1b16b6b6b0fdbac3be658b4c9cc68c80fbb99cc,14,User_Jeremy,10,10,Wadelai,2021-03-28
2021-03-28 11:39:22.993000+00:00,uuid:634b1d15-b11a-41ac-a6d0-91a0a213181f,cmd,10,ochola,pakwach,,,,,,,Wadelai,1616921228474.jpg,1616921245334.jpg,1616921254389.jpg,1616921284715.jpg,1616921296010.jpg,1616921308321.jpg,1616921334145.jpg,1616921347592.jpg,1616921355269.jpg,1616921364478.jpg,,2.7028467,31.3761683,637.6335120398944,4.0,collect:8SDglH9S292lwrna,2021-03-28 11:46:37.487000+03:00,2021-03-28 11:49:37.466000+03:00,2021-03-28,eb5bd8cb81a4636c7378abe110d1152f5579aeaf,14,User_Jeremy,10,10,Wadelai,2021-03-28
2021-03-28 11:39:08.989000+00:00,uuid:d2e6639b-b687-463b-ae54-9a5a4795c688,cmd,10,ochola,pakwach,,,,,,,Wadelai,1616920954850.jpg,1616921036770.jpg,1616921043957.jpg,1616921055607.jpg,1616921097960.jpg,1616921122154.jpg,1616921136328.jpg,1616921161932.jpg,1616921171469.jpg,1616921181714.jpg,,2.702825,31.3761682,632.5010437644568,3.9,collect:8SDglH9S292lwrna,2021-03-28 11:41:51.779000+03:00,2021-03-28 11:46:33.339000+03:00,2021-03-28,f86da23315d004796540db40cbd451e8083d3300,14,User_Jeremy,10,10,Wadelai,2021-03-28
2021-03-28 11:38:56.793000+00:00,uuid:e6a2ba56-2e96-49c7-9a13-a2a2e380b51b,cmd,10,nyapamitu,pakwach,,,,,,,Wadelai,1616920606225.jpg,1616920618841.jpg,1616920643765.jpg,1616920667361.jpg,1616920680764.jpg,1616920692187.jpg,1616920714391.jpg,1616920776088.jpg,1616920786231.jpg,1616920864004.jpg,,2.7029249,31.3759501,623.2691211959009,6.0,collect:8SDglH9S292lwrna,2021-03-28 11:35:07.393000+03:00,2021-03-28 11:41:33.167000+03:00,2021-03-28,e567a87cd70fe2c9eb8bf5d139f7174096c4fc4c,14,User_Jeremy,10,10,Wadelai,2021-03-28
2021-03-28 11:38:50.083000+00:00,uuid:bcd3aeb1-0194-440b-902a-c0d34893a151,healthy,9,ochola,nebbi,,,,,Kucwiny,,,1616913051471.jpg,1616913058908.jpg,1616913067339.jpg,1616913077303.jpg,1616913085561.jpg,1616913113812.jpg,,,,,Alala,2.5215429,31.16483,934.2665150544146,3.9,collect:8SDglH9S292lwrna,2021-03-28 09:30:30.226000+03:00,2021-03-28 09:32:26.555000+03:00,2021-03-28,f66e0d5a2304691cfc8f8707462bd93d481eefa1,14,User_Jeremy,6,6,Kucwiny,2021-03-28
2021-03-28 11:38:44.766000+00:00,uuid:89b65ecf-08bc-4a96-9bdd-db19596d38c4,cmd,9,ochola,nebbi,,,,,Kucwiny,,,1616912811895.jpg,1616912825740.jpg,1616912835078.jpg,1616912846146.jpg,1616912856235.jpg,1616912868700.jpg,1616912890201.jpg,1616912898803.jpg,1616912907584.jpg,1616912918911.jpg,Ochola,2.522,31.16501,930.1720572444832,6.15,collect:8SDglH9S292lwrna,2021-03-28 09:26:29.330000+03:00,2021-03-28 09:29:02.069000+03:00,2021-03-28,827199bc972150cdb6fbc70268e8e3d593621a5c,14,User_Jeremy,10,10,Kucwiny,2021-03-28
2021-03-28 11:38:33.384000+00:00,uuid:03960431-00aa-49cd-964c-bc5f8ea097f0,cmd,9,ochola,nebbi,,,,,Kucwiny,,,1616912516112.jpg,1616912541371.jpg,1616912553367.jpg,1616912611722.jpg,1616912622052.jpg,1616912641941.jpg,1616912652735.jpg,1616912663544.jpg,1616912672888.jpg,1616912717587.jpg,Alala,2.52211,31.1649597,932.5552254518952,3.9,collect:8SDglH9S292lwrna,2021-03-28 09:21:28.854000+03:00,2021-03-28 09:25:32.943000+03:00,2021-03-28,fe619c108a4f82f336c74e724be0334036752470,14,User_Jeremy,10,10,Kucwiny,2021-03-28
2021-03-28 11:38:23.654000+00:00,uuid:968e7b08-2fd2-45f4-9523-2530493a9fab,cmd,9,ochola,nebbi,,,,,Kucwiny,,,1616912315477.jpg,1616912371660.jpg,1616912382766.jpg,1616912394145.jpg,1616912404540.jpg,1616912418030.jpg,1616912436124.jpg,1616912446278.jpg,1616912456265.jpg,1616912467865.jpg,Alala,2.5220887,31.1649444,928.4569688671696,4.9,collect:8SDglH9S292lwrna,2021-03-28 09:18:15.690000+03:00,2021-03-28 09:21:23.667000+03:00,2021-03-28,aac7a6f02e166a4d823480344454eb7c420e36ce,14,User_Jeremy,10,10,Kucwiny,2021-03-28
2021-03-28 11:38:15.280000+00:00,uuid:e5af075d-4182-45da-9851-6ee2dde9d866,healthy,9,ochola,nebbi,,,,,Kucwiny,,,1616912066017.jpg,1616912075022.jpg,1616912106810.jpg,1616912118448.jpg,1616912133310.jpg,1616912147663.jpg,1616912173612.jpg,1616912187539.jpg,1616912207832.jpg,1616912262466.jpg,Alala,2.5222899,31.1650307,928.3164531419856,3.9,collect:8SDglH9S292lwrna,2021-03-28 09:13:49.210000+03:00,2021-03-28 09:18:02.737000+03:00,2021-03-28,074559b90292a1906ffc6c178b0d0c911cde17c6,14,User_Jeremy,10,10,Kucwiny,2021-03-28
2021-03-28 11:38:07.254000+00:00,uuid:e8391a25-bf44-4ecc-9086-00398f70f866,cmd,9,ochola,nebbi,,,,,Kucwiny,,,1616911835035.jpg,1616911847387.jpg,1616911871945.jpg,1616911881847.jpg,1616911895873.jpg,1616911911741.jpg,1616911922980.jpg,1616911953792.jpg,1616911969093.jpg,1616911990322.jpg,Alala,2.5223149,31.16492,932.3374454829948,4.15,collect:8SDglH9S292lwrna,2021-03-28 09:09:47.352000+03:00,2021-03-28 09:13:32.270000+03:00,2021-03-28,9a2d3f5989da2a33b40f423d5ee6d88ee573e46a,14,User_Jeremy,10,10,Kucwiny,2021-03-28
2021-03-28 11:37:59.815000+00:00,uuid:001eb407-f84a-470c-9325-f92e834daecd,cmd,9,ochola,nebbi,,,,,Kucwiny,,,1616911624456.jpg,1616911638546.jpg,1616911662423.jpg,1616911680843.jpg,1616911697313.jpg,1616911709162.jpg,1616911723491.jpg,1616911734289.jpg,1616911751368.jpg,1616911766844.jpg,Alala,2.5222708,31.1649378,934.9049967461036,5.325,collect:8SDglH9S292lwrna,2021-03-28 09:06:35.845000+03:00,2021-03-28 09:09:42.800000+03:00,2021-03-28,daaf7b06a92b9adaea3565d126dfd0ce7bb00ef4,14,User_Jeremy,10,10,Kucwiny,2021-03-28
2021-03-28 11:37:53.792000+00:00,uuid:ccf8ee64-a348-4c70-a1f5-0e4fba47ca29,cmd,9,ochola,nebbi,,,,,Kucwiny,,,1616911399042.jpg,1616911413231.jpg,1616911428001.jpg,1616911445747.jpg,1616911474559.jpg,1616911490182.jpg,1616911503241.jpg,1616911521186.jpg,1616911550575.jpg,1616911575781.jpg,Alala,2.5222856,31.1649033,935.1832111656838,4.8,collect:8SDglH9S292lwrna,2021-03-28 09:02:38.492000+03:00,2021-03-28 09:06:31.129000+03:00,2021-03-28,a2cd0d2b40ed4200fabdf2febbad9bea60fb2ae0,14,User_Jeremy,10,10,Kucwiny,2021-03-28
2021-03-28 11:37:47.306000+00:00,uuid:465e759c-a8c7-4c63-85a5-8e2992191511,cmd,9,ochola,nebbi,,,,,Kucwiny,,,1616911203081.jpg,1616911211571.jpg,1616911223172.jpg,1616911232139.jpg,1616911239886.jpg,1616911278086.jpg,1616911289173.jpg,1616911300052.jpg,1616911308174.jpg,1616911342472.jpg,Alala,2.5223499,31.1648903,932.7307777905132,3.9,collect:8SDglH9S292lwrna,2021-03-28 08:59:34.426000+03:00,2021-03-28 09:02:35.155000+03:00,2021-03-28,2462bc1586e459bddfe834416c98710ca625e8a2,14,User_Jeremy,10,10,Kucwiny,2021-03-28
2021-03-28 11:37:41.471000+00:00,uuid:67649ad0-8fde-4f86-8ef4-cb175390b4aa,cmd,9,ochola,nebbi,,,,,Kucwiny,,,1616911033433.jpg,1616911043724.jpg,1616911054808.jpg,1616911069199.jpg,1616911077669.jpg,1616911087949.jpg,1616911102257.jpg,1616911110465.jpg,1616911121213.jpg,1616911131183.jpg,Alala,2.5223984,31.1649216,922.3967873512509,4.5,collect:8SDglH9S292lwrna,2021-03-28 08:56:00.961000+03:00,2021-03-28 08:59:25.761000+03:00,2021-03-28,0a5eb848708faf1ad48b2a697b3d70ca8bbdde20,14,User_Jeremy,10,10,Kucwiny,2021-03-28
2021-03-27 20:15:33.529000+00:00,uuid:0b6005d2-b6ee-4680-aae0-f32a87db820e,cbsd,7,tme 14,naka,,Nakitoma,,,,,,1616834402479.jpg,1616834413867.jpg,1616834427176.jpg,1616834438876.jpg,1616834446544.jpg,1616834466459.jpg,1616834512614.jpg,1616834523886.jpg,1616834556638.jpg,1616834569253.jpg,,1.5173815,32.052679,1011.54291552212,5.916,d420e3576f228ece,2021-03-27 11:39:40.565000+03:00,2021-03-27 11:43:17.055000+03:00,2021-03-27,62fd849c5fa57dfc8eb2414cbdb7cd7d093b1986,14,User_Jeremy,10,10,Nakitoma,2021-03-27
2021-03-27 20:04:31.532000+00:00,uuid:4b21e8a0-e03e-4fb4-b4b0-4352eed44daa,cbsd,7,tme 14,naka,,Nakitoma,,,,,,1616834633278.jpg,1616834644214.jpg,1616834659767.jpg,1616834677825.jpg,1616834697014.jpg,1616834710666.jpg,1616834726480.jpg,1616834755049.jpg,1616834768563.jpg,1616834777214.jpg,,1.5173727,32.0527201,1010.9159425680888,6.0,d420e3576f228ece,2021-03-27 11:43:22.246000+03:00,2021-03-27 11:46:55.914000+03:00,2021-03-27,4fe3a2fcab8fa97834ea8b9f6a4f02bd2ac1b74c,14,User_Jeremy,10,10,Nakitoma,2021-03-27
2021-03-27 20:04:30.924000+00:00,uuid:09ae576d-00c9-4bf5-aab9-ef3e944b8086,healthy,8,ochola,pakwach,,,,,,,Alwi,1616855092739.jpg,1616855102891.jpg,1616855115374.jpg,1616855123962.jpg,1616855139093.jpg,1616855154861.jpg,1616855161731.jpg,1616855170826.jpg,1616855189701.jpg,1616855221746.jpg,,2.450973,31.3960444,723.1195334022417,6.7,d420e3576f228ece,2021-03-27 17:24:14.693000+03:00,2021-03-27 17:27:30.567000+03:00,2021-03-27,1d8a82a09b8738dbc0a7669de88b017235562392,14,User_Jeremy,10,10,Alwi,2021-03-27
2021-03-27 20:03:47.088000+00:00,uuid:77c744cd-0e27-49d3-9617-85eae3765e43,cmd,8,ochola,pakwach,,,,,,,Alwi,1616854806797.jpg,1616854817253.jpg,1616854828130.jpg,1616854868228.jpg,1616854881419.jpg,1616854889404.jpg,1616854906646.jpg,1616854915801.jpg,1616854994398.jpg,1616855002558.jpg,,2.4509979,31.3960777,713.4420663603064,6.863,d420e3576f228ece,2021-03-27 17:19:31.087000+03:00,2021-03-27 17:24:11.941000+03:00,2021-03-27,e3cc5852de654ddca324b83d0319829bf2147604,14,User_Jeremy,10,10,Alwi,2021-03-27
2021-03-27 20:03:00.104000+00:00,uuid:650c20d8-29f5-4f9b-8297-8bab88d331b1,cmd,8,ochola,pakwach,,,,,,,Alwi,1616854547939.jpg,1616854571360.jpg,1616854586408.jpg,1616854595472.jpg,1616854608853.jpg,1616854622967.jpg,1616854633537.jpg,1616854654071.jpg,1616854700755.jpg,1616854719750.jpg,,2.4509585,31.3961157,732.1807612804752,7.0,d420e3576f228ece,2021-03-27 17:15:23.445000+03:00,2021-03-27 17:18:57.947000+03:00,2021-03-27,b48a69952f439675a3efdbbc0e5e33fc21dfe324,14,User_Jeremy,10,10,Alwi,2021-03-27
2021-03-27 20:02:13.459000+00:00,uuid:9590444e-5156-4f4e-a57b-67a986b176bf,cmd,8,ochola,pakwach,,,,,,,Alwi,1616854368473.jpg,1616854377829.jpg,1616854392074.jpg,1616854405462.jpg,1616854412968.jpg,1616854436718.jpg,1616854444429.jpg,1616854465679.jpg,1616854478087.jpg,1616854492223.jpg,,2.4509175,31.3961373,720.5735981226165,4.506,d420e3576f228ece,2021-03-27 17:11:26.034000+03:00,2021-03-27 17:15:17.617000+03:00,2021-03-27,08471754a08b732fcfc64ede8af6d1962d17d83c,14,User_Jeremy,10,10,Alwi,2021-03-27
